"6240","松崗","10.66","0.00","0.00","2.12"
"6241","易通展","N/A","0.00","0.00","1.26"
"6242","立康","83.33","0.15","0.30","3.80"
"6244","茂迪","N/A","0.00","0.00","1.26"
"6245","立端","11.01","2.00","5.16","1.74"
"6246","臺龍","N/A","0.00","0.00","2.99"
"6247","淇譽電","5.56","0.50","4.35","0.75"
"6248","沛波","19.57","0.00","0.00","2.68"
"6259","百徽","N/A","0.00","0.00","0.81"
"6261","久元","11.31","3.30","6.95","1.07"
"6263","普萊德","10.99","3.50","7.32","2.71"
"6264","富裔","N/A","0.00","0.00","1.38"
"6265","方土昶","11.64","0.55","7.38","0.54"
"6266","泰詠","11.30","1.60","10.26","0.97"
"6270","倍微","30.00","0.50","4.90","0.59"
"6274","台燿","7.59","1.60","6.46","0.96"
"6275","元山","30.00","0.47","3.81","0.94"
"6276","安鈦克","N/A","0.00","0.00","0.66"
"6279","胡連","17.51","5.60","3.66","3.85"
"6284","佳邦","13.84","1.00","4.95","0.69"
"6287","元隆","N/A","0.00","0.00","1.79"
"6290","良維","15.21","1.81","5.44","1.26"
"6291","沛亨","N/A","0.00","0.00","1.11"
"6292","迅德","8.52","2.00","7.12","1.40"
"6294","智基","21.60","1.00","0.85","7.49"
"6298","崴強","8.49","2.00","11.66","1.00"
"6404","F-通訊","12.33","0.20","0.65","0.76"
"6411","晶焱","16.47","1.50","3.94","1.91"
"6417","韋僑","16.62","1.50","3.84","2.31"
"6419","京晨科","27.71","0.72","3.69","0.97"
"6426","統新","13.28","1.50","4.28","1.88"
"6432","今展科","9.85","2.50","7.55","1.50"
"6435","大中","16.56","2.95","7.93","2.27"
"6457","紘康","16.11","2.12","5.62","2.21"
"6462","神盾","N/A","0.00","0.00","13.02"
"6465","威潤","24.79","2.83","3.51","5.58"
"6469","大樹","24.27","0.00","0.00","3.47"
"6470","宇智","8.26","4.00","7.38","3.29"
"6485","點序","11.33","4.00","6.60","1.99"
"6488","環球晶","13.52","5.00","6.42","1.75"
"6496","科懋","20.54","2.50","3.62","3.90"
"6506","雙邦","16.39","0.60","2.91","1.52"
"6508","惠光","10.96","2.00","7.60","1.02"
"6509","聚和","20.65","0.60","3.13","1.18"
"6510","精測","43.74","0.00","0.00","16.11"
"6512","啟發電","13.05","0.00","0.00","2.33"
"6514","F-芮特","18.72","2.90","4.60","2.36"
"6603","富強鑫","16.80","0.40","3.72","0.68"
"6609","瀧澤科","8.75","2.00","7.69","0.99"
"6803","崑鼎","15.18","9.26","5.56","2.55"
"7402","邑錡","30.74","1.58","2.00","6.37"
"8024","佑華","25.47","0.50","4.57","0.72"
"8027","鈦昇","17.73","1.20","6.98","1.16"
"8032","光菱","10.47","2.30","7.40","1.15"
"8034","榮群","155.50","0.00","0.00","0.90"
"8038","長園科","N/A","0.00","0.00","5.74"
"8040","九暘","N/A","0.00","0.00","1.01"
"8042","金山電","12.49","3.00","6.86","1.25"
"8043","蜜望實","7.26","0.80","5.35","0.53"
"8044","網家","44.13","5.22","1.46","13.38"
"8047","星雲","17.62","0.35","3.15","0.85"
"8048","德勝","12.17","2.80","6.39","2.89"
"8049","晶采","13.99","0.85","5.84","1.29"
"8050","廣積","13.35","3.50","6.37","2.40"
"8053","巨擘","N/A","0.00","0.00","7.92"
"8054","安國","20.68","1.52","7.65","0.77"
"8059","凱碩","9.85","0.50","3.85","1.11"
"8064","東捷","26.58","0.50","2.39","1.45"
"8066","來思達","13.39","8.00","8.03","3.23"
"8067","志旭","N/A","0.00","0.00","0.63"
"8068","全達","19.83","0.00","0.00","3.41"
"8069","元太","38.10","0.00","0.00","0.83"
"8071","能率豐","66.75","0.10","0.75","0.86"
"8074","鉅橡","11.43","1.50","5.94","1.53"
"8076","伍豐","76.36","1.30","1.55","4.35"
"8077","洛碁","463.00","0.00","0.00","4.05"
"8079","誠遠","15.27","1.00","5.85","1.16"
"8080","奧斯特","N/A","0.00","0.00","1.96"
"8082","漢承泰","N/A","0.00","0.00","2.51"
"8083","瑞穎","14.88","7.80","5.80","4.74"
"8084","巨虹","N/A","0.00","0.00","3.18"
"8085","福華","N/A","0.00","0.00","0.53"
"8086","宏捷科","9.37","4.75","6.79","3.37"
"8087","華鎂鑫","N/A","0.00","0.00","0.81"
"8088","品安","9.27","1.60","9.27","1.17"
"8091","翔名","11.36","6.82","11.83","1.57"
"8092","建暐","N/A","0.00","0.00","0.69"
"8093","保銳","N/A","0.00","0.00","0.75"
"8096","擎亞","12.43","0.00","0.00","1.07"
"8097","常珵","N/A","0.00","0.00","0.99"
"8099","大世科","12.62","1.00","5.32","1.31"
"8107","大億科","48.02","0.00","0.00","1.59"
"8109","博大","11.67","4.50","6.45","3.64"
"8111","立碁","N/A","0.00","0.00","0.42"
"8121","越峰","N/A","0.00","0.00","1.15"
"8147","正淩","13.88","1.84","4.32","2.04"
"8155","博智","10.42","2.00","9.50","0.83"
"8171","天宇","N/A","0.00","0.00","0.93"
"8176","智捷","N/A","0.00","0.00","0.97"
"8182","加高","14.31","0.70","5.20","0.54"
"8183","精星","N/A","0.00","0.00","0.49"
"8234","新漢","21.68","1.99","7.34","1.66"
"8240","華宏","N/A","1.20","6.15","0.41"
"8255","朋程","15.57","6.50","5.10","3.28"
"8266","中日新","33.67","0.00","0.00","4.48"
"8277","商丞","N/A","0.00","0.00","0.69"
"8287","英格爾","11.11","0.90","5.00","0.74"
"8289","泰藝","12.90","0.65","5.77","0.58"
"8291","尚茂","N/A","0.00","0.00","0.79"
"8299","群聯","13.87","12.00","4.57","2.68"
"8349","恒耀","13.54","4.00","5.03","2.63"
"8354","冠好","9.94","0.70","4.14","0.76"
"8358","金居","N/A","0.00","0.00","1.61"
"8383","千附","16.29","2.20","4.21","2.13"
"8390","金益鼎","67.50","0.30","2.22","0.62"
"8401","白紗科","11.05","0.60","4.93","0.84"
"8403","盛弘","12.53","0.97","2.17","2.04"
"8406","F-金可","20.35","6.60","2.08","2.95"
"8409","商之器","N/A","0.00","0.00","2.18"
"8410","森田","36.79","0.30","1.54","0.58"
"8416","實威","16.06","6.00","5.66","3.93"
"8418","F-必勝","N/A","0.00","0.00","0.54"
"8420","明揚","10.88","1.20","5.13","1.61"
"8421","旭源","N/A","0.50","3.83","1.11"
"8423","F-保綠","16.31","0.80","3.77","1.39"
"8424","惠普","9.88","2.50","6.49","1.64"
"8426","F-紅木","19.23","2.50","5.29","2.57"
"8431","匯鑽科","N/A","1.32","1.44","3.67"
"8432","東生華","62.16","2.00","2.10","3.23"
"8433","弘帆","27.71","5.50","3.31","7.24"
"8435","鉅邁","14.97","3.15","6.54","2.07"
"8436","大江","32.99","2.70","2.09","4.31"
"8437","F-大地","22.28","3.50","2.22","3.44"
"8444","F-綠河","16.95","2.20","2.89","3.06"
"8446","華研","21.48","4.50","3.93","5.22"
"8450","霹靂","261.56","1.40","1.68","2.55"
"8455","F-大拓","18.13","0.08","0.18","2.93"
"8462","柏文","18.48","3.91","4.87","4.12"
"8472","夠麻吉","15.44","3.95","4.76","4.76"
"8905","裕國","4.94","1.00","7.58","0.72"
"8906","花王","N/A","0.00","0.00","0.81"
"8908","欣雄","21.32","1.20","3.63","2.73"
"8913","全銓","38.91","0.45","2.51","1.34"
"8916","光隆","14.11","3.00","5.94","1.64"
"8917","欣泰","41.06","1.00","1.98","3.49"
"8921","沈氏","19.68","1.00","5.46","1.04"
"8923","時報","15.58","0.85","4.83","1.25"
"8924","大田","111.00","0.00","0.00","1.01"
"8927","北基","N/A","0.00","0.00","0.95"
"8928","鉅明","8.23","2.50","6.54","2.87"
"8929","富堡","24.67","1.20","5.35","0.96"
"8930","青鋼","N/A","0.00","0.00","0.62"
"8931","大汽電","24.19","1.00","4.44","1.55"
"8932","宏大","11.59","0.00","0.00","1.03"
"8933","愛地雅","7.95","0.40","2.72","0.89"
"8934","衡平","16.46","1.26","3.24","1.43"
"8935","邦泰","N/A","0.00","0.00","0.81"
"8936","國統","10.91","1.00","3.47","1.25"
"8937","合騏","46.11","0.09","0.72","1.12"
"8938","明安","N/A","0.70","3.30","0.93"
"8941","關中","84.85","2.50","2.92","3.24"
"8942","森鉅","10.67","6.00","6.83","2.30"
"9949","琉園","N/A","0.30","2.32","0.90"
"9950","萬國通","18.25","0.84","4.36","1.12"
"9951","皇田","18.97","5.50","3.31","6.53"
"9960","邁達康","54.17","0.50","2.20","1.67"
"9962","有益","N/A","0.00","0.00","0.79"
