各股加權貢獻依據2016年03月31日下的權重計算
2495,   普安,   0.00,   -88.88,     8657.550.0185
1734,   杏輝,   0.01,   -88.86,     8657.550.0185
5533,   皇鼎,   -0.00,   -88.87,     8657.550.0184
4952,   凌通,   0.01,   -88.86,     8657.550.0183
6702,   興航,   -0.01,   -88.86,     8657.550.0183
3130,   一零四,   -0.01,   -88.88,     8657.550.0181
4927,   F-泰鼎,   0.00,   -88.87,     8657.550.018
4555,   氣立,   0.01,   -88.86,     8657.550.0179
1442,   名軒,   0.01,   -88.85,     8657.550.0179
2540,   愛山林,   -0.03,   -88.88,     8657.550.0178
3014,   聯陽,   0.01,   -88.87,     8657.550.0177
1733,   五鼎,   -0.02,   -88.90,     8657.550.0177
2497,   怡利電,   0.01,   -88.89,     8657.550.0176
5469,   瀚宇博,   -0.00,   -88.89,     8657.550.0176
3015,   全漢,   0.02,   -88.87,     8657.550.0174
1608,   華榮,   -0.03,   -88.90,     8657.550.0174
2013,   中鋼構,   -0.01,   -88.91,     8657.550.0173
2614,   東森,   0.01,   -88.89,     8657.550.0173
6196,   帆宣,   -0.01,   -88.90,     8657.550.0173
2390,   云辰,   -0.02,   -88.92,     8657.550.0172
3266,   昇陽,   0.04,   -88.88,     8657.550.0171
1231,   聯華食,   0.00,   -88.88,     8657.550.0171
8110,   華東,   0.00,   -88.88,     8657.550.017
1218,   泰山,   -0.01,   -88.89,     8657.550.0169
2476,   鉅祥,   0.00,   -88.89,     8657.550.0169
2722,   夏都,   -0.01,   -88.91,     8657.550.0168
3504,   揚明光,   0.00,   -88.90,     8657.550.0168
5538,   F-東明,   0.00,   -88.90,     8657.550.0167
1902,   台紙,   0.01,   -88.90,     8657.550.0167
2478,   大毅,   0.02,   -88.88,     8657.550.0166
5521,   工信,   0.01,   -88.87,     8657.550.0166
3605,   宏致,   0.05,   -88.82,     8657.550.0165
3090,   日電貿,   0.00,   -88.82,     8657.550.0163
1339,   昭輝,   -0.01,   -88.83,     8657.550.0163
1541,   錩泰,   0.09,   -88.73,     8657.550.0163
1519,   華城,   0.06,   -88.67,     8657.550.0162
1108,   幸福,   0.01,   -88.66,     8657.550.0162
6177,   達麗,   0.01,   -88.65,     8657.550.0162
8411,   F-福貞,   -0.02,   -88.67,     8657.550.0161
5525,   順天,   0.01,   -88.65,     8657.550.0161
8112,   至上,   0.00,   -88.65,     8657.550.016
2363,   矽統,   0.01,   -88.65,     8657.550.016
3032,   偉訓,   -0.03,   -88.67,     8657.550.0159
4725,   信昌化,   0.01,   -88.66,     8657.550.0159
2031,   新光鋼,   -0.01,   -88.67,     8657.550.0156
2012,   春雨,   0.00,   -88.67,     8657.550.0156
1217,   愛之味,   0.00,   -88.67,     8657.550.0155
1457,   宜進,   0.00,   -88.67,     8657.550.0154
3028,   增你強,   0.01,   -88.66,     8657.550.0154
2426,   鼎元,   -0.01,   -88.67,     8657.550.0154
3437,   榮創,   0.02,   -88.65,     8657.550.0154
6191,   精成科,   0.00,   -88.64,     8657.550.0154
9946,   三發,   0.00,   -88.64,     8657.550.0154
6183,   關貿,   -0.00,   -88.65,     8657.550.0153
4968,   立積,   0.00,   -88.65,     8657.550.0152
6442,   光聖,   -0.03,   -88.67,     8657.550.0148
1109,   信大,   0.01,   -88.67,     8657.550.0148
3056,   總太,   0.03,   -88.64,     8657.550.0147
1432,   大魯閣,   0.04,   -88.60,     8657.550.0146
3679,   新至陞,   -0.01,   -88.61,     8657.550.0146
4144,   F-康聯,   -0.01,   -88.61,     8657.550.0145
8021,   尖點,   -0.01,   -88.62,     8657.550.0145
2109,   華豐,   0.01,   -88.61,     8657.550.0145
2115,   F-六暉,   0.01,   -88.60,     8657.550.0145
2430,   燦坤,   0.03,   -88.56,     8657.550.0145
1611,   中電,   -0.03,   -88.60,     8657.550.0144
2509,   全坤建,   0.01,   -88.59,     8657.550.0143
1459,   聯發,   -0.01,   -88.60,     8657.550.0142
4106,   雃博,   -0.02,   -88.62,     8657.550.0142
1603,   華電,   -0.01,   -88.62,     8657.550.0141
2459,   敦吉,   0.00,   -88.62,     8657.550.014
3598,   奕力,   0.00,   -88.62,     8657.550.014
4912,   F-聯德,   -0.01,   -88.63,     8657.550.014
3209,   全科,   0.00,   -88.63,     8657.550.0139
2480,   敦陽科,   0.01,   -88.63,     8657.550.0138
6128,   上福,   -0.00,   -88.63,     8657.550.0138
2369,   菱生,   -0.01,   -88.64,     8657.550.0137
1233,   天仁,   0.01,   -88.63,     8657.550.0136
2437,   旺詮,   0.00,   -88.63,     8657.550.0136
3048,   益登,   0.02,   -88.61,     8657.550.0135
2535,   達欣工,   0.00,   -88.61,     8657.550.0134
2484,   希華,   -0.01,   -88.62,     8657.550.0133
2852,   第一保,   -0.01,   -88.63,     8657.550.0133
1256,   F-鮮活,   0.01,   -88.61,     8657.550.0133
4999,   鑫禾,   0.00,   -88.61,     8657.550.0133
1531,   高林股,   0.00,   -88.61,     8657.550.0131
2601,   益航,   -0.00,   -88.62,     8657.550.0131
4942,   嘉彰,   0.02,   -88.60,     8657.550.013
3573,   穎台,   0.00,   -88.60,     8657.550.0129
2705,   六福,   -0.01,   -88.60,     8657.550.0129
1786,   科妍,   0.01,   -88.59,     8657.550.0128
4977,   F-眾達,   0.00,   -88.59,     8657.550.0128
8467,   F-波力,   -0.00,   -88.60,     8657.550.0128
4722,   國精化,   0.01,   -88.59,     8657.550.0127
1452,   宏益,   0.00,   -88.58,     8657.550.0127
2457,   飛宏,   -0.01,   -88.59,     8657.550.0127
2477,   美隆電,   -0.02,   -88.62,     8657.550.0126
3311,   閎暉,   0.00,   -88.62,     8657.550.0126
3416,   融程電,   -0.02,   -88.64,     8657.550.0125
8463,   潤泰材,   0.01,   -88.63,     8657.550.0125
2405,   浩鑫,   0.10,   -88.53,     8657.550.0124
8271,   宇瞻,   0.01,   -88.53,     8657.550.0123
9931,   欣高,   -0.00,   -88.53,     8657.550.0123
3645,   達邁,   0.01,   -88.52,     8657.550.0123
3149,   正達,   0.02,   -88.50,     8657.550.0122
1810,   和成,   -0.01,   -88.51,     8657.550.0122
2020,   美亞,   -0.02,   -88.52,     8657.550.0121
1463,   強盛,   0.00,   -88.52,     8657.550.0121
2911,   麗嬰房,   -0.01,   -88.53,     8657.550.0121
3686,   達能,   -0.02,   -88.56,     8657.550.0121
3004,   豐達科,   -0.00,   -88.56,     8657.550.012
1592,   F-英瑞,   0.01,   -88.55,     8657.550.012
1806,   冠軍,   0.00,   -88.55,     8657.550.012
2365,   昆盈,   0.01,   -88.54,     8657.550.0119
5515,   建國,   -0.00,   -88.54,     8657.550.0118
3494,   誠研,   0.02,   -88.53,     8657.550.0117
2816,   旺旺保,   -0.01,   -88.54,     8657.550.0117
1762,   中化生,   0.00,   -88.54,     8657.550.0116
2007,   燁興,   0.00,   -88.54,     8657.550.0115
3305,   昇貿,   -0.00,   -88.54,     8657.550.0115
2493,   揚博,   -0.00,   -88.54,     8657.550.0115
1817,   凱撒衛,   0.00,   -88.54,     8657.550.0114
5234,   達興,   -0.00,   -88.54,     8657.550.0114
2030,   彰源,   -0.00,   -88.55,     8657.550.0113
1626,   F-艾美,   -0.02,   -88.57,     8657.550.0112
1323,   永裕,   0.03,   -88.54,     8657.550.0112
4414,   如興,   0.03,   -88.51,     8657.550.0112
8249,   菱光,   0.01,   -88.50,     8657.550.0112
8101,   華冠,   0.01,   -88.49,     8657.550.0112
1721,   三晃,   0.01,   -88.48,     8657.550.011
2488,   漢平,   0.01,   -88.48,     8657.550.011
2537,   聯上發,   0.00,   -88.47,     8657.550.0109
3057,   喬鼎,   0.00,   -88.47,     8657.550.0109
6136,   富爾特,   0.00,   -88.47,     8657.550.0109
2616,   山隆,   0.00,   -88.47,     8657.550.0108
2359,   所羅門,   0.03,   -88.44,     8657.550.0108
1612,   宏泰,   -0.01,   -88.45,     8657.550.0108
1446,   宏和,   -0.00,   -88.46,     8657.550.0108
1530,   亞崴,   0.01,   -88.45,     8657.550.0107
1436,   華友聯,   0.02,   -88.43,     8657.550.0107
3038,   全台,   0.01,   -88.42,     8657.550.0107
2712,   遠雄來,   0.00,   -88.42,     8657.550.0105
3013,   晟銘電,   -0.01,   -88.44,     8657.550.0104
2414,   精技,   0.00,   -88.44,     8657.550.0104
2467,   志聖,   -0.01,   -88.45,     8657.550.0104
1568,   倉佑,   0.00,   -88.45,     8657.550.0104
5706,   鳳凰,   0.00,   -88.45,     8657.550.0103
4737,   華廣,   -0.02,   -88.47,     8657.550.0103
4916,   事欣科,   0.02,   -88.44,     8657.550.0103
6209,   今國光,   0.00,   -88.44,     8657.550.0102
1609,   大亞,   -0.00,   -88.45,     8657.550.0102
2314,   台揚,   0.00,   -88.44,     8657.550.0101
6251,   定穎,   0.01,   -88.44,     8657.550.0101
4557,   F-永新,   0.02,   -88.42,     8657.550.0101
5607,   遠雄港,   0.00,   -88.42,     8657.550.01
5225,   F-東科,   -0.00,   -88.42,     8657.550.01
2009,   第一銅,   -0.00,   -88.42,     8657.550.01
1517,   利奇,   0.00,   -88.42,     8657.550.01
2423,   固緯,   0.00,   -88.42,     8657.550.01
3055,   蔚華科,   0.00,   -88.42,     8657.550.01
2906,   高林,   0.01,   -88.40,     8657.550.0099
1725,   元禎,   0.00,   -88.40,     8657.550.0099
4984,   F-科納,   -0.00,   -88.41,     8657.550.0099
8072,   陞泰,   -0.00,   -88.41,     8657.550.0099
5285,   界霖,   -0.01,   -88.42,     8657.550.0098
6112,   聚碩,   0.00,   -88.42,     8657.550.0098
9944,   新麗,   0.01,   -88.41,     8657.550.0098
1309,   台達化,   0.02,   -88.39,     8657.550.0098
3257,   虹冠電,   -0.01,   -88.40,     8657.550.0098
3321,   同泰,   0.00,   -88.40,     8657.550.0098
2642,   宅配通,   0.00,   -88.40,     8657.550.0098
1437,   勤益控,   0.00,   -88.40,     8657.550.0097
2008,   高興昌,   0.00,   -88.40,     8657.550.0097
3559,   全智科,   0.00,   -88.39,     8657.550.0096
1713,   國化,   0.01,   -88.38,     8657.550.0095
3167,   大量,   -0.02,   -88.40,     8657.550.0095
1467,   南緯,   -0.00,   -88.41,     8657.550.0094
6108,   競國,   0.02,   -88.39,     8657.550.0094
5519,   隆大,   -0.00,   -88.39,     8657.550.0094
6201,   亞弘電,   0.01,   -88.38,     8657.550.0094
6168,   宏齊,   0.00,   -88.38,     8657.550.0093
6216,   居易,   0.02,   -88.37,     8657.550.0092
9919,   康那香,   0.00,   -88.37,     8657.550.009
3518,   柏騰,   -0.01,   -88.37,     8657.550.009
2338,   光罩,   0.02,   -88.36,     8657.550.009
2017,   官田鋼,   -0.00,   -88.36,     8657.550.0088
6422,   F-君耀,   0.02,   -88.33,     8657.550.0088
1236,   宏亞,   -0.01,   -88.34,     8657.550.0087
3047,   訊舟,   -0.01,   -88.35,     8657.550.0087
3029,   零壹,   -0.00,   -88.35,     8657.550.0086
3164,   景岳,   0.01,   -88.34,     8657.550.0086
1724,   台硝,   0.01,   -88.33,     8657.550.0085
3052,   夆典,   -0.00,   -88.33,     8657.550.0084
3054,   立萬利,   -0.01,   -88.34,     8657.550.0084
3094,   聯傑,   0.00,   -88.34,     8657.550.0084
6449,   鈺邦,   0.00,   -88.34,     8657.550.0083
3661,   F-世芯,   -0.00,   -88.34,     8657.550.0083
5215,   F-科嘉,   -0.01,   -88.35,     8657.550.0083
4755,   三福化,   0.00,   -88.35,     8657.550.0082
2425,   承啟,   -0.02,   -88.36,     8657.550.0082
2483,   百容,   -0.00,   -88.37,     8657.550.0081
3383,   新世紀,   -0.00,   -88.37,     8657.550.0081
1730,   花仙子,   0.00,   -88.37,     8657.550.0081
1539,   巨庭,   -0.01,   -88.38,     8657.550.0081
3591,   艾笛森,   0.00,   -88.38,     8657.550.0081
6205,   詮欣,   0.00,   -88.37,     8657.550.0081
8103,   瀚荃,   0.03,   -88.35,     8657.550.008
8261,   富鼎,   -0.01,   -88.35,     8657.550.008
2022,   聚亨,   -0.01,   -88.36,     8657.550.008
3419,   譁裕,   0.00,   -88.36,     8657.550.008
3694,   海華,   0.01,   -88.35,     8657.550.0079
8222,   寶一,   0.00,   -88.35,     8657.550.0078
1809,   中釉,   0.00,   -88.35,     8657.550.0078
1506,   正道,   -0.00,   -88.35,     8657.550.0078
1515,   力山,   0.00,   -88.35,     8657.550.0077
1417,   嘉裕,   -0.01,   -88.36,     8657.550.0077
1325,   恆大,   0.00,   -88.36,     8657.550.0077
1731,   美吾華,   -0.00,   -88.36,     8657.550.0077
3040,   遠見,   -0.01,   -88.37,     8657.550.0077
2901,   欣欣,   0.01,   -88.36,     8657.550.0077
1528,   恩德,   0.00,   -88.36,     8657.550.0076
2904,   匯僑,   -0.01,   -88.37,     8657.550.0075
2461,   光群雷,   0.00,   -88.37,     8657.550.0075
4930,   燦星網,   0.01,   -88.36,     8657.550.0075
9958,   世紀鋼,   -0.00,   -88.36,     8657.550.0075
6152,   百一,   -0.05,   -88.41,     8657.550.0074
8011,   台通,   0.00,   -88.41,     8657.550.0074
2486,   一詮,   -0.01,   -88.41,     8657.550.0074
1514,   亞力,   -0.00,   -88.42,     8657.550.0073
1220,   台榮,   0.00,   -88.42,     8657.550.0072
1618,   合機,   -0.01,   -88.43,     8657.550.0072
2462,   良得電,   0.00,   -88.43,     8657.550.0072
2417,   圓剛,   -0.00,   -88.43,     8657.550.0072
6145,   勁永,   -0.01,   -88.45,     8657.550.0072
3338,   泰碩,   0.01,   -88.44,     8657.550.0071
1316,   上曜,   0.01,   -88.43,     8657.550.0069
3622,   洋華,   0.00,   -88.43,     8657.550.0069
4133,   亞諾法,   0.01,   -88.42,     8657.550.0069
3031,   佰鴻,   -0.00,   -88.42,     8657.550.0068
2413,   環科,   0.00,   -88.42,     8657.550.0068
1410,   南染,   0.01,   -88.41,     8657.550.0067
1783,   和康生,   0.00,   -88.41,     8657.550.0066
1466,   聚隆,   -0.00,   -88.41,     8657.550.0065
2546,   根基,   0.00,   -88.41,     8657.550.0065
3058,   立德,   0.00,   -88.41,     8657.550.0064
2543,   皇昌,   -0.00,   -88.41,     8657.550.0063
2431,   聯昌,   0.01,   -88.40,     8657.550.0063
1470,   大統染,   0.00,   -88.40,     8657.550.0063
2236,   F-百達,   -0.02,   -88.42,     8657.550.0063
1468,   昶和,   -0.00,   -88.42,     8657.550.0062
1469,   理隆,   0.01,   -88.42,     8657.550.0062
2460,   建通,   0.00,   -88.42,     8657.550.0062
2516,   新建,   -0.00,   -88.42,     8657.550.0062
3579,   尚志,   -0.01,   -88.43,     8657.550.0062
4976,   佳凌,   0.02,   -88.41,     8657.550.0062
6155,   鈞寶,   -0.01,   -88.42,     8657.550.0061
1727,   中華化,   0.01,   -88.41,     8657.550.0061
2380,   虹光,   0.00,   -88.41,     8657.550.006
3296,   勝德,   -0.00,   -88.41,     8657.550.006
2702,   華園,   -0.00,   -88.41,     8657.550.0059
1465,   偉全,   0.01,   -88.40,     8657.550.0059
3051,   力特,   -0.00,   -88.41,     8657.550.0058
6142,   友勁,   0.00,   -88.40,     8657.550.0058
6235,   華孚,   -0.01,   -88.42,     8657.550.0058
8443,   阿瘦,   0.00,   -88.42,     8657.550.0058
3669,   圓展,   0.00,   -88.42,     8657.550.0058
2438,   翔耀,   -0.01,   -88.42,     8657.550.0057
3050,   鈺德,   0.01,   -88.41,     8657.550.0055
1540,   喬福,   0.00,   -88.41,     8657.550.0055
9955,   佳龍,   0.00,   -88.41,     8657.550.0055
3588,   通嘉,   0.00,   -88.41,     8657.550.0054
1414,   東和,   -0.00,   -88.41,     8657.550.0054
1235,   興泰,   0.00,   -88.41,     8657.550.0053
4720,   德淵,   -0.00,   -88.41,     8657.550.0053
6243,   迅杰,   0.01,   -88.40,     8657.550.0052
1524,   耿鼎,   0.04,   -88.36,     8657.550.0052
1474,   弘裕,   0.00,   -88.36,     8657.550.0052
1735,   日勝化,   0.00,   -88.35,     8657.550.0052
2613,   中櫃,   -0.00,   -88.35,     8657.550.0052
2611,   志信,   -0.01,   -88.36,     8657.550.0052
2399,   映泰,   0.00,   -88.35,     8657.550.0051
3021,   鴻名,   -0.00,   -88.36,     8657.550.0051
1445,   大宇,   -0.00,   -88.36,     8657.550.0051
1454,   台富,   -0.00,   -88.36,     8657.550.005
2305,   全友,   -0.01,   -88.37,     8657.550.005
1906,   寶隆,   -0.01,   -88.38,     8657.550.0049
1439,   中和,   -0.00,   -88.38,     8657.550.0049
2415,   錩新,   0.01,   -88.38,     8657.550.0049
9935,   慶豐富,   0.00,   -88.38,     8657.550.0049
9929,   秋雨,   -0.00,   -88.38,     8657.550.0048
6117,   迎廣,   0.00,   -88.38,     8657.550.0048
2442,   新美齊,   0.00,   -88.38,     8657.550.0048
2444,   友旺,   -0.00,   -88.38,     8657.550.0048
3027,   盛達,   0.01,   -88.37,     8657.550.0048
2032,   新鋼,   -0.00,   -88.38,     8657.550.0047
2427,   三商電,   -0.00,   -88.38,     8657.550.0046
6405,   悅城,   -0.00,   -88.38,     8657.550.0046
6141,   柏承,   -0.00,   -88.38,     8657.550.0046
6133,   金橋,   0.00,   -88.38,     8657.550.0046
6164,   華興,   0.00,   -88.38,     8657.550.0046
8033,   雷虎,   0.00,   -88.37,     8657.550.0045
2440,   太空梭,   -0.00,   -88.37,     8657.550.0045
3315,   宣昶,   0.00,   -88.37,     8657.550.0045
1423,   利華,   -0.00,   -88.38,     8657.550.0045
1471,   首利,   -0.00,   -88.38,     8657.550.0044
2453,   凌群,   0.00,   -88.38,     8657.550.0044
2465,   麗臺,   0.00,   -88.38,     8657.550.0044
9906,   欣巴巴,   0.01,   -88.37,     8657.550.0044
4956,   光鋐,   0.00,   -88.37,     8657.550.0044
3550,   聯穎,   -0.00,   -88.37,     8657.550.0043
9928,   中視,   0.00,   -88.37,     8657.550.0043
8374,   羅昇,   0.00,   -88.36,     8657.550.0043
6215,   和椿,   0.01,   -88.36,     8657.550.0043
1615,   大山,   -0.01,   -88.36,     8657.550.0042
2038,   海光,   0.00,   -88.36,     8657.550.0041
3229,   晟鈦,   -0.01,   -88.37,     8657.550.0041
3535,   晶彩科,   0.02,   -88.35,     8657.550.0041
6131,   悠克,   -0.01,   -88.36,     8657.550.004
8940,   新天地,   -0.00,   -88.36,     8657.550.004
3024,   憶聲,   0.00,   -88.36,     8657.550.004
3002,   歐格,   0.00,   -88.36,     8657.550.004
2302,   麗正,   0.00,   -88.36,     8657.550.004
1617,   榮星,   -0.01,   -88.37,     8657.550.0039
2443,   新利虹,   0.01,   -88.36,     8657.550.0039
9902,   台火,   -0.00,   -88.37,     8657.550.0039
2482,   連宇,   0.00,   -88.36,     8657.550.0037
3046,   建碁,   -0.00,   -88.37,     8657.550.0037
1512,   瑞利,   0.01,   -88.36,     8657.550.0037
3011,   今皓,   0.00,   -88.35,     8657.550.0036
2424,   隴華,   -0.03,   -88.39,     8657.550.0036
3593,   力銘,   -0.00,   -88.39,     8657.550.0036
1213,   大飲,   0.00,   -88.39,     8657.550.0035
1324,   地球,   0.00,   -88.38,     8657.550.0033
1616,   億泰,   -0.00,   -88.39,     8657.550.0033
2375,   智寶,   -0.01,   -88.39,     8657.550.0032
3025,   星通,   -0.00,   -88.40,     8657.550.0032
3018,   同開,   0.00,   -88.40,     8657.550.0032
3432,   台端,   0.00,   -88.40,     8657.550.0031
2434,   統懋,   0.00,   -88.40,     8657.550.0031
1453,   大將,   0.00,   -88.39,     8657.550.0031
2033,   佳大,   0.00,   -88.39,     8657.550.003
2528,   皇普,   0.00,   -88.39,     8657.550.003
2468,   華經,   0.00,   -88.39,     8657.550.0029
3308,   聯德,   0.00,   -88.39,     8657.550.0029
3536,   誠創,   0.02,   -88.37,     8657.550.0029
2024,   志聯,   -0.00,   -88.37,     8657.550.0028
1413,   宏洲,   -0.00,   -88.37,     8657.550.0028
1443,   立益,   0.01,   -88.36,     8657.550.0027
8201,   無敵,   0.00,   -88.36,     8657.550.0027
6283,   淳安,   0.01,   -88.36,     8657.550.0026
1435,   中福,   -0.00,   -88.36,     8657.550.0026
1472,   三洋紡,   -0.00,   -88.36,     8657.550.0026
1526,   日馳,   -0.00,   -88.36,     8657.550.0026
3312,   弘憶股,   -0.00,   -88.36,     8657.550.0026
2471,   資通,   0.00,   -88.36,     8657.550.0026
1441,   大東,   -0.00,   -88.36,     8657.550.0025
2358,   廷鑫,   -0.02,   -88.38,     8657.550.0025
1613,   台一,   -0.00,   -88.39,     8657.550.0024
1449,   佳和,   0.01,   -88.38,     8657.550.0023
1805,   寶徠,   -0.00,   -88.39,     8657.550.0022
1732,   毛寶,   0.00,   -88.39,     8657.550.0022
3584,   介面,   -0.02,   -88.41,     8657.550.0022
6226,   光鼎,   0.00,   -88.41,     8657.550.0021
1516,   川飛,   0.00,   -88.41,     8657.550.0021
6165,   捷泰,   0.00,   -88.40,     8657.550.002
9912,   偉聯,   -0.00,   -88.41,     8657.550.0019
5484,   慧友,   -0.00,   -88.41,     8657.550.0019
1538,   正峰新,   -0.00,   -88.41,     8657.550.0018
1438,   裕豐,   0.00,   -88.41,     8657.550.0017
3557,   嘉威,   -0.00,   -88.42,     8657.550.0017
6431,   F-光麗,   -0.00,   -88.42,     8657.550.0017
2491,   吉祥全,   -0.00,   -88.42,     8657.550.0016
5259,   清惠,   0.00,   -88.42,     8657.550.0014
1475,   本盟,   -0.00,   -88.42,     8657.550.0011
