"2484","希華","12.21","4.52","1.26"
"2485","兆赫","16.07","5.21","1.37"
"2486","一詮","17.35","4.24","0.85"
"2488","漢平","10.20","6.94","1.10"
"2489","瑞軒","17.30","9.25","1.01"
"2491","吉祥全","2.51","0.00","1.37"
"2492","華新科","16.67","2.22","0.63"
"2493","揚博","9.62","8.87","1.63"
"2495","普安","26.44","3.44","1.18"
"2496","卓越","-","0.00","13.06"
"2497","怡利電","15.30","4.35","3.74"
"2498","宏達電","72.07","0.00","1.33"
"2499","東貝","26.36","3.13","1.45"
"2501","國建","10.67","5.26","1.27"
"2504","國產","19.53","3.86","0.64"
"2505","國揚","132.00","3.03","1.05"
"2506","太設","15.78","2.82","0.84"
"2509","全坤建","-","6.12","1.17"
"2511","太子","8.72","6.20","0.87"
"2514","龍邦","24.12","1.71","1.78"
"2515","中工","21.62","2.31","0.57"
"2516","新建","12.77","3.61","0.64"
"2520","冠德","4.57","7.50","1.12"
"2524","京城","10.19","3.79","0.93"
"2527","宏璟","6.85","6.48","0.83"
"2528","皇普","27.61","2.28","1.16"
"2530","華建","-","0.00","1.71"
"2534","宏盛","-","1.96","1.38"
"2535","達欣工","7.89","7.48","0.92"
"2536","宏普","7.79","3.60","0.83"
"2537","聯上發","9.56","9.17","0.79"
"2538","基泰","6.24","6.30","1.15"
"2539","櫻花建","8.00","8.09","2.21"
"2540","愛山林","65.28","0.00","1.42"
"2542","興富發","7.05","8.68","2.33"
"2543","皇昌","8.58","0.00","1.01"
"2545","皇翔","7.64","9.35","1.26"
"2546","根基","10.30","8.67","0.85"
"2547","日勝生","-","6.54","0.82"
"2548","華固","13.19","7.46","1.44"
"2597","潤弘","8.20","10.92","2.00"
"2601","益航","-","0.00","0.68"
"2603","長榮","63.24","0.93","1.23"
"2605","新興","15.89","4.17","0.85"
"2606","裕民","19.05","4.75","1.40"
"2607","榮運","28.02","1.98","0.90"
"2608","大榮","19.39","3.52","2.46"
"2609","陽明","118.93","0.00","1.41"
"2610","華航","-","0.00","1.79"
"2611","志信","26.25","3.81","0.71"
"2612","中航","24.58","4.07","0.76"
"2613","中櫃","12.90","4.66","0.55"
"2614","東森","-","5.01","0.99"
"2615","萬海","14.94","2.26","2.21"
"2616","山隆","12.05","6.16","0.97"
"2617","台航","27.53","3.98","0.84"
"2618","長榮航","-","0.00","2.26"
"2634","漢翔","18.45","2.42","3.35"
"2637","F-慧洋","10.59","7.56","0.70"
"2642","宅配通","24.91","2.71","2.14"
"2701","萬企","20.61","4.33","0.90"
"2702","華園","23.29","3.99","1.30"
"2704","國賓","24.64","2.54","1.12"
"2705","六福","61.58","1.45","0.79"
"2706","第一店","20.79","4.29","1.14"
"2707","晶華","34.11","2.90","10.50"
"2712","遠雄來","23.94","2.44","1.79"
"2722","夏都","23.03","2.70","2.68"
"2723","F-美食","34.76","0.92","2.73"
"2727","王品","29.60","2.99","5.24"
"2731","雄獅","22.54","3.40","4.15"
"2801","彰銀","13.26","4.37","1.21"
"2809","京城銀","6.86","5.05","1.31"
"2812","台中銀","8.27","8.28","0.85"
"2816","旺旺保","8.78","4.84","1.47"
"2820","華票","11.41","6.13","0.74"
"2823","中壽","14.39","2.27","1.26"
"2832","台產","12.57","3.96","1.14"
"2833","台壽保","14.63","0.00","1.66"
"2834","臺企銀","10.05","7.26","0.85"
"2836","高雄銀","13.52","5.36","0.61"
"2838","聯邦銀","8.49","8.04","0.82"
"2841","台開","1.84","4.44","0.62"
"2845","遠東銀","8.53","8.55","0.87"
"2847","大眾銀","10.14","7.58","0.82"
"2849","安泰銀","7.88","3.99","0.90"
"2850","新產","7.30","4.47","0.98"
"2851","中再保","11.06","7.00","1.02"
"2852","第一保","10.76","2.56","0.91"
"2855","統一證","13.46","5.02","0.93"
"2856","元富證","10.88","6.26","0.76"
"2867","三商壽","10.08","0.00","0.93"
"2880","華南金","12.94","5.48","1.18"
"2881","富邦金","9.73","2.62","1.44"
"2882","國泰金","12.89","3.94","1.48"
"2883","開發金","15.07","3.64","0.96"
"2884","玉山金","12.92","7.01","1.27"
"2885","元大金","9.72","5.78","0.94"
"2886","兆豐金","10.80","4.23","1.25"
"2887","台新金","79.41","10.44","1.13"
"2888","新光金","13.34","5.35","0.83"
"2889","國票金","13.12","6.81","0.77"
"2890","永豐金","9.67","9.36","1.00"
"2891","中信金","8.72","3.29","1.50"
"2892","第一金","12.30","6.42","1.12"
"2901","欣欣","62.76","1.43","2.61"
"2903","遠百","23.18","4.03","1.12"
"2904","匯僑","12.43","10.14","2.00"
"2905","三商","10.31","3.47","1.09"
"2906","高林","15.26","6.08","0.94"
"2908","特力","14.61","5.58","1.41"
"2910","統領","38.97","1.85","2.91"
"2911","麗嬰房","-","0.00","1.05"
"2912","統一超","25.29","3.17","8.66"
"2913","農林","14.44","3.58","0.80"
"2915","潤泰全","9.12","6.90","1.00"
"2923","F-鼎固","17.19","0.77","0.93"
"2929","F-淘帝","10.13","4.18","2.44"
"3002","歐格","17.66","7.35","1.01"
"3003","健和興","14.84","2.63","1.51"
"3004","豐達科","-","2.27","2.51"
"3005","神基","12.12","5.46","0.80"
"3006","晶豪科","10.05","6.08","1.71"
"3008","大立光","20.32","0.97","8.55"
"3010","華立","10.00","6.00","1.31"
"3011","今皓","-","0.00","0.77"
"3013","晟銘電","31.39","0.00","1.85"
"3014","聯陽","16.24","5.28","1.61"
"3015","全漢","14.56","0.40","0.76"
